date,actual_kwh,actual_cost_gbp,actual_avg_ppkwh,actual_peak_kwh,actual_starts,same_kwh_baseline_cost_gbp,same_kwh_saving_gbp,same_kwh_peak_kwh,same_kwh_expected_starts,uniform_same_kwh_baseline_cost_gbp,uniform_same_kwh_saving_gbp,uniform_same_kwh_peak_kwh,thermostat_baseline_kwh,thermostat_baseline_cost_gbp,thermostat_saving_gbp,thermostat_peak_kwh,thermostat_expected_starts,uniform_thermostat_baseline_cost_gbp,uniform_thermostat_saving_gbp,uniform_thermostat_peak_kwh
2026-03-11,4.129,0.5863842885805621,14.201605439102982,0.0,8.0,0.6721835959491856,0.08579930736862358,0.0,28.954806372859714,0.6992087309375,0.11282444235693795,0.516125,10.26731093179258,1.671474444868182,1.0850901562876196,0.0,72,1.738676058793754,1.1522917702131918,1.2834138664740724
2026-03-12,2.4939999999999993,0.21878931537439297,8.77262691958272,0.0,5.0,0.31086842851227603,0.09207911313788308,0.0,17.489292103151396,0.36905666437499995,0.15026734900060698,0.3117499999999999,10.26731093179258,1.2797846088264926,1.0609952934520996,0.0,72,1.519334211944003,1.30054489656961,1.2834138664740724
2026-03-13,2.269,0.24406601576533282,10.756545428176855,0.0,8.0,0.33908825424528244,0.09502223847994962,0.0,15.911469038512642,0.33844191281249997,0.09437589704716715,0.28362499999999996,10.26731093179258,1.5343871924438297,1.290321176678497,0.0,72,1.5314624729821824,1.2873964572168495,1.2834138664740724
2026-03-14,1.92,0.4094428853246793,21.325150277327047,0.0,6.0,0.44811795119156916,0.038675065866889895,0.0,13.464090151584077,0.4650029999999999,0.05556011467532059,0.23999999999999994,10.26731093179258,2.3963366348967146,1.9868937495720351,0.0,72,2.4866304089668465,2.077187523642167,1.2834138664740724
2026-03-15,6.873922644807785,0.4331290933741482,6.301046953173266,0.0,4.0,1.0785106860633749,0.6453815926892267,0.0,48.20370530453504,1.2173566636896735,0.7842275703155253,0.8592403306009733,10.26731093179258,1.6109294691347593,1.1778003757606113,0.0,72,1.818318306277803,1.385189212903655,1.2834138664740724
2026-03-16,6.8320773551922125,1.1310229010249957,16.554597411948883,0.10128644104715188,3.0,1.0713596083857824,-0.05966329263921324,0.0,47.9102632463042,1.145054029706041,0.014031128681045288,0.8540096693990266,10.26731093179258,1.610049425260187,0.47902652423519115,0.0,72,1.7207981036337698,0.5897752026087743,1.2834138664740724
2026-03-17,6.649791841692273,0.9064978348694926,13.63197309705265,0.0,4.0,1.1897160375544353,0.28321820268494263,0.0,46.631977523860975,1.2989225429773064,0.3924247081078137,0.8312239802115341,10.26731093179258,1.8369273458344852,0.9304295109649927,0.0,72,2.0055427211190393,1.0990448862495468,1.2834138664740724
2026-03-18,6.968208158307728,1.2976448833413934,18.622361069887074,0.0,4.0,1.5238201122198611,0.22617522887846775,0.0,48.86488689503068,1.6189542873303275,0.32130940398893415,0.8710260197884659,10.26731093179258,2.2452737548644053,0.9476288715230118,0.0,72,2.3854492682686965,1.087804384927303,1.2834138664740724
2026-03-19,7.050186808065431,1.5010150537732678,21.290429525301416,0.0,12.0,1.645281826274551,0.14426677250128306,0.0,49.43976602567799,1.7309508491993366,0.22993579542606882,0.8812733510081788,10.26731093179258,2.39605283387146,0.895037780098192,0.0,72,2.5208141373003827,1.0197990835271147,1.2834138664740724
2026-03-20,6.325813191934572,1.5113682712487742,23.892078779306548,0.0,10.0,1.711956880497538,0.20058860924876398,0.0,44.36006203035777,1.7595071479869986,0.2481388767382245,0.7907266489918214,10.26731093179258,2.7786456951180374,1.267277423869263,0.0,72,2.8558236588661106,1.3444553876173364,1.2834138664740724
2026-03-21,6.924000000000005,1.6148834867939283,23.322985077901894,0.0,6.0,1.783748051701214,0.1688645649072859,0.0,48.55487510915011,1.8310150162500016,0.2161315294560734,0.8655000000000006,10.26731093179258,2.6450456196989567,1.0301621329050286,0.0,72,2.7151358308232214,1.1002523440292933,1.2834138664740724
2026-03-22,5.935999999999997,1.3965407937713386,23.526630622832535,0.0,6.0,1.467390362358077,0.07084956858673848,0.0,41.62647871864742,1.5154923349999994,0.11895154122866075,0.7419999999999997,10.26731093179258,2.5380985695158627,1.1415577757445243,0.0,72,2.6212990259759708,1.2247582322046324,1.2834138664740724
2026-03-23,3.875055748247878,0.8958998007366458,23.119662243355606,0.0,9.0,0.992339724507081,0.09643992377043517,0.0,27.17401038376225,1.0163036053634422,0.1204038046267965,0.4843819685309847,10.26731093179258,2.629293915601197,1.7333941148645513,0.0,72,2.692788386873242,1.7968885861365962,1.2834138664740724
2026-03-24,12.506944251752124,1.0703562935675806,8.558095982698829,0.0,7.0,1.6819367687691746,0.611580475201594,0.0,87.70553381584732,1.9622105752373122,0.8918542816697316,1.563368031469015,10.26731093179258,1.3807503595571224,0.3103940659895419,0.0,72,1.610835203554271,0.5404789099866905,1.2834138664740724
2026-03-25,4.786999999999998,0.4805152132586391,10.037919641918513,0.0,6.0,0.5149474319361645,0.03443221867752541,0.0,33.56906226855883,0.47767079499999965,-0.0028444182586394363,0.5983749999999998,10.26731093179258,1.1044757462328594,0.6239605329742202,0.0,72,1.0245236213289224,0.5440084080702834,1.2834138664740724
2026-03-26,7.6710000000000065,1.5165546821435931,19.76997369500185,0.0,11.0,1.702326662261067,0.18577198011747412,0.0,53.793247683750806,1.7786292234375012,0.2620745412939081,0.9588750000000008,10.26731093179258,2.2784926540105617,0.7619379718669685,0.0,72,2.380620423596088,0.8640657414524949,1.2834138664740724
2026-03-27,2.2019999999999986,0.4629672459602792,21.024852223445937,0.0,8.0,0.50591183711636,0.04294459115608085,0.0,15.441628392597979,0.5369226056249996,0.07395535966472039,0.27524999999999983,10.26731093179258,2.3589255839001235,1.8959583379398444,0.0,72,2.5035201354496444,2.040552889489365,1.2834138664740724
2026-03-28,5.742000000000001,0.3192703654432876,5.560264114303162,0.0,5.0,0.7838156230772015,0.464545257633914,0.0,40.26604460958114,0.8159005181250001,0.4966301526817125,0.71775,10.26731093179258,1.4015462757454478,1.0822759103021602,0.0,72,1.4589175041797355,1.139647138736448,1.2834138664740724
2026-03-29,2.265,0.1714645318223289,7.570178005400834,0.0,9.0,0.22490479336071964,0.053440261538390745,0.0,15.883418850696842,0.26728061718750007,0.09581608536517117,0.283125,10.26731093179258,1.0194999750485954,0.8480354432262664,0.0,72,1.2115908179715171,1.0401262861491882,1.2834138664740724
2026-03-30,3.0540000000000003,0.3361299714311391,11.006220413593288,0.0,10.0,0.44019893196313375,0.10406896053199467,0.0,21.416318397363426,0.4006571231250001,0.06452715169386103,0.38175,10.26731093179258,1.4799146386078914,1.1437846671767522,0.0,72,1.346978146745867,1.010848175314728,1.2834138664740724
2026-03-31,3.351,0.634109508610866,18.922993393341272,0.0,11.0,0.8451633505653038,0.21105384195443777,0.0,23.499044842686583,0.8345634084374997,0.20045389982663367,0.418875,10.26731093179258,2.589541900450489,1.955432391839623,0.0,72,2.5570641619589427,1.9229546533480768,1.2834138664740724
2026-04-01,2.259,0.3746775529692774,16.585991720640877,0.09786799055815827,10.0,0.4644488845460881,0.08977133157681073,0.0,15.84134356897314,0.4844164303125,0.10973887734322255,0.282375,10.26731093179258,2.110952239733918,1.7362746867646408,0.0,72,2.20170611354027,1.8270285605709924,1.2834138664740724
2026-04-02,1.5929999999999997,0.25989279473478344,16.314676380086848,0.010679345006974896,8.0,0.3051975552514321,0.04530476051664866,0.0,11.170987297642412,0.32552556749999995,0.0656327727652165,0.19912499999999994,10.26731093179258,1.9670798464465782,1.7071870517117946,0.0,72,2.0980993206344833,1.8382065258997,1.2834138664740724
2026-04-03,2.227,0.14178556578093393,6.366662136548449,0.0,8.0,0.29975139113423255,0.1579658253532986,0.0,15.61694206644674,0.31161436687499994,0.169828801094066,0.278375,10.26731093179258,1.381967101487445,1.2401815357065111,0.0,72,1.436659899200409,1.2948743334194748,1.2834138664740724
2026-04-04,1.953,-0.055696945476174105,-2.851866127812294,0.0,9.0,0.1550119190396617,0.2107088645158358,0.0,13.695504201064429,0.15232484531249996,0.20802179078867403,0.24412499999999998,10.26731093179258,0.8149286077388963,0.8706255532150705,0.0,72,0.8008021246598283,0.8564990701360025,1.2834138664740724
2026-04-05,9.119200000000006,-0.37915370223269224,-4.157751800955039,0.037062181095072734,19.0,0.24246109441366048,0.6216147966463527,0.0,63.94881818246125,0.11476228225000014,0.49391598448269236,1.1399000000000006,10.26731093179258,0.27298704329412304,0.6521407455268152,0.0,72,0.12921089954194348,0.5083646017746356,1.2834138664740724
2026-04-06,1.6079999999999999,0.21124562928007645,13.137166000004756,0.0,5.0,0.30342388139546733,0.09217825211539087,0.0,11.276175501951665,0.3117841649999999,0.10053853571992341,0.20099999999999998,10.26731093179258,1.9374050587180451,1.7261594294379687,0.0,72,1.9907866701892543,1.7795410409091779,1.2834138664740724
2026-04-07,2.6734273781938986,0.2897017546735212,10.836342779927561,0.0,5.0,0.4101194821508791,0.12041772747735788,0.0,18.747535017560267,0.4156669950997544,0.1259652404262332,0.33417842227423733,10.26731093179258,1.5750658786450977,1.2853641239715765,0.0,72,1.5963711292791087,1.3066693746055873,1.2834138664740724
2026-04-08,3.5705726218061,0.5360579946467277,15.013222007386979,0.0,11.0,0.7053030767107938,0.16924508206406622,0.0,25.038808162903774,0.7296688313449632,0.1936108366982355,0.4463215777257624,10.26731093179258,2.028124549410979,1.4920665547642513,0.0,72,2.0981891596051367,1.5621311649584093,1.2834138664740724
2026-04-09,4.350826344900307,0.42867125730922845,9.852640011975721,0.0,7.0,0.6821027514564733,0.25343149414724486,0.0,30.510374032096234,0.6920696310844986,0.2633983737752701,0.5438532931125384,10.26731093179258,1.6096622759590544,1.180991018649826,0.0,72,1.633182647504252,1.2045113901950233,1.2834138664740724
2026-04-10,4.0859321051987,0.24808659176543366,6.0717257501607245,0.0,4.0,0.700167196005766,0.4520806042403324,0.0,28.65279073835782,0.7091658678623322,0.46107927609689847,0.5107415131498375,10.26731093179258,1.7594111014438811,1.5113245096784476,0.0,72,1.7820233621339148,1.5339367703684812,1.2834138664740724
2026-04-11,4.709241549900989,-0.18987999736170444,-4.032071732776091,0.0,7.0,-0.10930229372809232,0.08057770363361212,0.0,33.023777486173145,-0.10707343646490505,0.08280656089679939,0.5886551937376235,10.26731093179258,-0.23830602515771154,-0.048426027796007104,0.0,72,-0.23344656524230134,-0.043566567880596915,1.2834138664740724
2026-04-12,4.760999999999998,0.4445995675707983,9.33836520837636,0.0,4.0,0.33526014828174183,-0.10933941928905647,0.0,33.38673604775613,0.28770574218749984,-0.15689382538329844,0.5951249999999998,10.26731093179258,0.723003609629811,0.2784040420590127,0.0,72,0.6204503910735594,0.1758508235027611,1.2834138664740724
2026-04-13,5.6862038924935305,0.9786396958976695,17.21077390822357,0.0,9.0,1.211393459483246,0.2327537635855765,0.0,39.874771785844366,1.253260661170171,0.2746209652725015,0.7107754865616912,10.26731093179258,2.1873561948198317,1.208716498922162,0.0,72,2.262953831783079,1.284314135885409,1.2834138664740724
2026-04-14,5.661796107506463,0.8570887687822668,15.13810728093741,0.0,11.0,1.069693939407277,0.21260517062501022,0.0,39.703611047580644,1.16047888573148,0.3033901169492134,0.7077245134383079,10.26731093179258,1.939822640943816,1.0827338721615494,0.0,72,2.104455427808196,1.2473666590259296,1.2834138664740724
2026-04-15,2.422420071465898,0.22168473986506496,9.151374795656938,0.0,7.0,0.3455302536542972,0.12384551378923224,0.0,16.98733449334562,0.34315018624231874,0.1214654463772538,0.3028025089332372,10.26731093179258,1.4645133568691913,1.2428286170041263,0.0,72,1.4544255556470764,1.2327408157820114,1.2834138664740724
