date,actual_kwh,actual_cost_gbp,actual_avg_ppkwh,actual_peak_kwh,actual_starts,same_kwh_baseline_cost_gbp,same_kwh_saving_gbp,same_kwh_peak_kwh,same_kwh_expected_starts,uniform_same_kwh_baseline_cost_gbp,uniform_same_kwh_saving_gbp,uniform_same_kwh_peak_kwh,thermostat_baseline_kwh,thermostat_baseline_cost_gbp,thermostat_saving_gbp,thermostat_peak_kwh,thermostat_expected_starts,uniform_thermostat_baseline_cost_gbp,uniform_thermostat_saving_gbp,uniform_thermostat_peak_kwh
2026-01-31,6.86381594720651,1.330254042880378,19.38067764509005,0.013250652011577307,9.0,1.442378451503846,0.11212440862346795,0.0,48.801343163238066,1.5298373275081565,0.1995832846277784,0.8579769934008137,10.26731093179258,2.157596904814255,0.8273428619338771,0.0,73,2.288423179963256,0.9581691370828781,1.2834138664740724
2026-02-01,2.2689999999999997,0.45908967005926554,20.233127812219728,0.0,6.0,0.4834507276423383,0.02436105758307278,0.0,16.132461664047536,0.5105094006249997,0.0514197305657342,0.28362499999999996,10.26731093179258,2.1876328518753887,1.7285431818161232,0.0,73,2.310074371890674,1.8509847018314087,1.2834138664740724
2026-02-02,6.701514393268335,1.1562769604491343,17.25396518748976,0.013895709693162277,11.0,1.3380319600598138,0.1817549996106797,0.0,47.64738829460741,1.4344235540838723,0.2781465936347382,0.8376892991585418,10.26731093179258,2.0499829388428648,0.8937059783937307,0.0,73,2.197663359860877,1.0413863994117427,1.2834138664740724
2026-02-03,4.332132372793322,0.6214325339711607,14.344726349404377,0.008935918584269908,8.0,0.7814899466058449,0.16005741263468423,0.0,30.801216142647675,0.8385505565311057,0.217118022559945,0.5415165465991653,10.26731093179258,1.8521595328580671,1.2307269988869063,0.0,73,1.9873952490470956,1.3659627150759348,1.2834138664740724
2026-02-04,4.674353233938342,0.7762117596758837,16.605757434850346,0.003658103432678021,9.0,0.8691204549645346,0.09290869528865088,0.0,33.234387109178904,0.9305293412216481,0.15431758154576442,0.5842941542422927,10.26731093179258,1.9090405670483428,1.1328288073724593,0.0,73,2.043926421330613,1.2677146616547292,1.2834138664740724
2026-02-05,5.132042278871865,0.7854615733144534,15.30504876290916,0.012107753609665747,10.0,0.8987305064958332,0.11326893318137976,0.0,36.488530331499135,0.9773990557743586,0.1919374824599052,0.6415052848589832,10.26731093179258,1.7980260201809102,1.0125644468664567,0.0,73,1.9554125754945633,1.1699510021801098,1.2834138664740724
2026-02-06,2.5145361213062243,0.4474212910153923,17.793392873711063,0.013960183931528439,4.0,0.4725039436050201,0.02508265258962787,0.0,17.87820959886975,0.5144992357804664,0.06707794476507417,0.31431701516327804,10.26731093179258,1.92932003019738,1.4818987391819878,0.0,73,2.100794489754079,1.653373198738687,1.2834138664740724
2026-02-07,6.242940906551745,1.1505881490743108,18.430226495765954,0.03400244989739381,7.0,1.163045031888744,0.012456882814433072,0.0,44.386956741234115,1.2747187908423343,0.12413064176802337,0.7803676133189679,10.26731093179258,1.9127755890731448,0.7621874399988339,0.0,73,2.0964372996773997,0.9458491506030888,1.2834138664740724
2026-02-08,5.524936228061115,0.9263554356488697,16.766807749633678,0.0,7.0,0.9998699982031186,0.07351456255424893,0.0,39.28198408792567,1.103203727136102,0.1768482914872321,0.6906170285076393,10.26731093179258,1.8581166802942415,0.9317612446453717,0.0,73,2.0501477700483464,1.1237923343994765,1.2834138664740724
2026-02-09,3.4169312630818216,0.5850822760192725,17.123033241575108,0.033039072120448196,8.0,0.6552190436278396,0.07013676760856705,0.0,24.294188016903053,0.7126896415703502,0.12760736555107763,0.4271164078852277,10.26731093179258,1.96882440160392,1.3837421255846476,0.0,73,2.141514003202636,1.5564317271833636,1.2834138664740724
